"SAPRC07TC_AE7","TOLU","7"
"SAPRC07TC_AE7","NAPH","10"
"SAPRC07TC_AE7","RNO3","6"
"SAPRC07TC_AE7","IVOC","12"
"SAPRC07TC_AE7","NVOL","18"
"CB6R3_AE8","ALD2","2"
"CB6R3_AE8","ALDX","2"
"CB6R3_AE8","CH4","1"
"CB6R3_AE8","ETH","2"
"CB6R3_AE8","ETHA","2"
"CB6R3_AE8","ETOH","2"
"CB6R3_AE8","FORM","1"
"CB6R3_AE8","IOLE","4"
"CB6R3_AE8","ISOP","5"
"CB6R3_AE8","MEOH","1"
"CB6R3_AE8","OLE","2"
"CB6R3_AE8","PAR","1"
"CB6R3_AE8","TERP","10"
"CB6R3_AE8","TOL","7"
"CB6R3_AE8","UNR","1"
"CB6R3_AE8","XYL","8"
"CB6R3_AE8","ETHY","2"
"CB6R3_AE8","PRPA","3"
"CB6R3_AE8","BENZ","6"
"CB6R3_AE8","ACET","3"
"CB6R3_AE8","KET","1"
"CB6R3_AE8","APIN","10"
"CB6R3_AE8","NAPH","10"
"CB6R3_AE8","AACD","2"
"CB6R3_AE8","FACD","1"
"CB6R3_AE8","IVOCP5ARO","15.5"
"CB6R3_AE8","IVOCP6ARO","13"
"CB6R3_AE8","SVOCN1","34.5"
"CB6R3_AE8","SVOCP0","31"
"CB6R3_AE8","SVOCP1","27.5"
"CB6R3_AE8","SVOCP2","24"
"CB6R3_AE8","IVOCP3","21"
"CB6R3_AE8","IVOCP4","18"
"CB6R3_AE8","IVOCP5","15.5"
"CB6R3_AE8","IVOCP6","13"
"CRI_AE8","CH4","1"
"CRI_AE8","C2H6","2"
"CRI_AE8","C3H8","3"
"CRI_AE8","NC4H10","4"
"CRI_AE8","C2H4","2"
"CRI_AE8","C3H6","3"
"CRI_AE8","TBUT2ENE","4"
"CRI_AE8","APINENE","10"
"CRI_AE8","BPINENE","10"
"CRI_AE8","C5H8","5"
"CRI_AE8","C2H2","2"
"CRI_AE8","BENZENE","6"
"CRI_AE8","TOLUENE","7"
"CRI_AE8","OXYL","8"
"CRI_AE8","CH3OH","1"
"CRI_AE8","C2H5OH","2"
"CRI_AE8","HCHO","1"
"CRI_AE8","CH3CHO","2"
"CRI_AE8","C2H5CHO","3"
"CRI_AE8","CH3COCH3","3"
"CRI_AE8","MEK","5"
"CRI_AE8","UCARB10","4"
"CRI_AE8","HCOOH","1"
"CRI_AE8","CH3CO2H","2"
"CRI_AE8","NAPH","10"
"CRI_AE8","NROG","1"
"CRI_AE8","IVOCP5ARO","15.5"
"CRI_AE8","IVOCP6ARO","13"
"CRI_AE8","SVOCN1","34.5"
"CRI_AE8","SVOCP0","31"
"CRI_AE8","SVOCP1","27.5"
"CRI_AE8","SVOCP2","24"
"CRI_AE8","IVOCP3","21"
"CRI_AE8","IVOCP4","18"
"CRI_AE8","IVOCP5","15.5"
"CRI_AE8","IVOCP6","13"
"SAPRC07TC_AE8","BDE13","4"
"SAPRC07TC_AE8","AACD","2"
"SAPRC07TC_AE8","ACET","3"
"SAPRC07TC_AE8","ACRO","3"
"SAPRC07TC_AE8","ACYE","2"
"SAPRC07TC_AE8","ALK1","2"
"SAPRC07TC_AE8","ALK2","3"
"SAPRC07TC_AE8","ALK3","4"
"SAPRC07TC_AE8","ALK4","5"
"SAPRC07TC_AE8","ALK5","8"
"SAPRC07TC_AE8","APIN","10"
"SAPRC07TC_AE8","ARO1","7"
"SAPRC07TC_AE8","ARO2","9"
"SAPRC07TC_AE8","B124","9"
"SAPRC07TC_AE8","BACL","4"
"SAPRC07TC_AE8","BALD","7"
"SAPRC07TC_AE8","BENZ","6"
"SAPRC07TC_AE8","CCHO","2"
"SAPRC07TC_AE8","CH4","1"
"SAPRC07TC_AE8","CRES","7"
"SAPRC07TC_AE8","ETHE","2"
"SAPRC07TC_AE8","ETOH","2"
"SAPRC07TC_AE8","FACD","1"
"SAPRC07TC_AE8","GLY","2"
"SAPRC07TC_AE8","HCHO","1"
"SAPRC07TC_AE8","IPRD","5"
"SAPRC07TC_AE8","ISOP","5"
"SAPRC07TC_AE8","MACR","4"
"SAPRC07TC_AE8","MEK","4"
"SAPRC07TC_AE8","MEOH","1"
"SAPRC07TC_AE8","MGLY","3"
"SAPRC07TC_AE8","MVK","4"
"SAPRC07TC_AE8","MXYL","8"
"SAPRC07TC_AE8","NROG","2"
"SAPRC07TC_AE8","OLE1","5"
"SAPRC07TC_AE8","OLE2","5"
"SAPRC07TC_AE8","OXYL","8"
"SAPRC07TC_AE8","PACD","3"
"SAPRC07TC_AE8","PRD2","6"
"SAPRC07TC_AE8","PRPE","3"
"SAPRC07TC_AE8","PXYL","8"
"SAPRC07TC_AE8","RCHO","3"
"SAPRC07TC_AE8","SESQ","15"
"SAPRC07TC_AE8","TERP","10"
"SAPRC07TC_AE8","TOLU","7"
"SAPRC07TC_AE8","NAPH","10"
"SAPRC07TC_AE8","RNO3","6"
"SAPRC07TC_AE8","IVOCP5ARO","15.5"
"SAPRC07TC_AE8","IVOCP6ARO","13"
"SAPRC07TC_AE8","SVOCN1","34.5"
"SAPRC07TC_AE8","SVOCP0","31"
"SAPRC07TC_AE8","SVOCP1","27.5"
"SAPRC07TC_AE8","SVOCP2","24"
"SAPRC07TC_AE8","IVOCP3","21"
"SAPRC07TC_AE8","IVOCP4","18"
"SAPRC07TC_AE8","IVOCP5","15.5"
"SAPRC07TC_AE8","IVOCP6","13"
"CB6R3_AE7_TRACER","SOAALK","12."
"CB6R3_AE7_TRACER","NONBAF","5."
"CB6R3_AE7_TRACER","ALD2_PRIMARY","2."
"CB6R3_AE7_TRACER","FORM_PRIMARY","1."
"RACM2_AE7","ACD","2"
"RACM2_AE7","ACE","2"
"RACM2_AE7","ACT","3"
"RACM2_AE7","ALD","3"
"RACM2_AE7","API","10"
"RACM2_AE7","BALD","7"
"RACM2_AE7","BEN","6"
"RACM2_AE7","CSL","7"
"RACM2_AE7","DIEN","4"
"RACM2_AE7","ECH4","1"
"RACM2_AE7","EOH","2"
"RACM2_AE7","ETE","2"
"RACM2_AE7","ETEG","2"
"RACM2_AE7","ETH","2"
"RACM2_AE7","GLY","2"
"RACM2_AE7","HC3","3.6"
"RACM2_AE7","HC5","5.6"
"RACM2_AE7","HC8","7.9"
"RACM2_AE7","HCHO","1"
"RACM2_AE7","HKET","3"
"RACM2_AE7","ISO","5"
"RACM2_AE7","KET","5"
"RACM2_AE7","LIM","10"
"RACM2_AE7","MACR","4"
"RACM2_AE7","MEK","4"
"RACM2_AE7","MGLY","3"
"RACM2_AE7","MOH","1"
"RACM2_AE7","MVK","4"
"RACM2_AE7","NAPTHALENE","10"
"RACM2_AE7","NR","2"
"RACM2_AE7","OLI","5"
"RACM2_AE7","OLT","3.8"
"RACM2_AE7","ORA1","1"
"RACM2_AE7","ORA2","2"
"RACM2_AE7","ROH","3"
"RACM2_AE7","SESQ","15"
"RACM2_AE7","TOL","7.1"
"RACM2_AE7","UALD","5"
"RACM2_AE7","XYM","8.9"
"RACM2_AE7","XYO","8.9"
"RACM2_AE7","XYP","9"
"RACM2_AE7","NVOL","18"
"RACM2_AE7","IVOC","12"
"RACM2_AE8","ACD","2"
"RACM2_AE8","ACE","2"
"RACM2_AE8","ACT","3"
"RACM2_AE8","ALD","3"
"RACM2_AE8","API","10"
"RACM2_AE8","BALD","7"
"RACM2_AE8","BEN","6"
"RACM2_AE8","CSL","7"
"RACM2_AE8","DIEN","4"
"RACM2_AE8","ECH4","1"
"RACM2_AE8","EOH","2"
"RACM2_AE8","ETE","2"
"RACM2_AE8","ETEG","2"
"RACM2_AE8","ETH","2"
"RACM2_AE8","GLY","2"
"RACM2_AE8","HC3","3.6"
"RACM2_AE8","HC5","5.6"
"RACM2_AE8","HC8","7.9"
"RACM2_AE8","HCHO","1"
"RACM2_AE8","HKET","3"
"RACM2_AE8","ISO","5"
"RACM2_AE8","KET","5"
"RACM2_AE8","LIM","10"
"RACM2_AE8","MACR","4"
"RACM2_AE8","MEK","4"
"RACM2_AE8","MGLY","3"
"RACM2_AE8","MOH","1"
"RACM2_AE8","MVK","4"
"RACM2_AE8","NAPTHALENE","10"
"RACM2_AE8","NR","2"
"RACM2_AE8","OLI","5"
"RACM2_AE8","OLT","3.8"
"RACM2_AE8","ORA1","1"
"RACM2_AE8","ORA2","2"
"RACM2_AE8","ROH","3"
"RACM2_AE8","SESQ","15"
"RACM2_AE8","TOL","7.1"
"RACM2_AE8","UALD","5"
"RACM2_AE8","XYM","8.9"
"RACM2_AE8","XYO","8.9"
"RACM2_AE8","XYP","9"
"RACM2_AE8","IVOCP5ARO","15.5"
"RACM2_AE8","IVOCP6ARO","13"
"RACM2_AE8","SVOCN1","34.5"
"RACM2_AE8","SVOCP0","31"
"RACM2_AE8","SVOCP1","27.5"
"RACM2_AE8","SVOCP2","24"
"RACM2_AE8","IVOCP3","21"
"RACM2_AE8","IVOCP4","18"
"RACM2_AE8","IVOCP5","15.5"
"RACM2_AE8","IVOCP6","13"
