5397,IVOC_G,IVOG,0.25
5398,IVOC_G,IVOG,0.25
5399,IVOC_G,IVOG,0.25
5400,IVOC_G,IVOG,0.25
5401,IVOC_G,IVOG,0.25
5402,IVOC_G,IVOG,0.25
5403,IVOC_G,IVOG,0.25
5404,IVOC_G,IVOG,0.25
5405,IVOC_G,IVOG,0.25
5406,IVOC_G,IVOG,0.25
5407,IVOC_G,IVOG,0.25
5408,IVOC_G,IVOG,0.25
5409,IVOC_G,IVOG,0.25
5410,IVOC_G,IVOG,0.25
5411,IVOC_G,IVOG,0.25
5412,IVOC_G,IVOG,0.25
5413,IVOC_G,IVOG,0.25
5414,IVOC_G,IVOG,0.25
5415,IVOC_G,IVOG,0.25
5416,IVOC_G,IVOG,0.25
5417,IVOC_G,IVOG,0.25
5418,IVOC_G,IVOG,0.25
5419,IVOC_G,IVOG,0.25
5420,IVOC_G,IVOG,0.25
5421,IVOC_G,IVOG,0.25
5422,IVOC_G,IVOG,0.25
5423,IVOC_G,IVOG,0.25
5424,IVOC_G,IVOG,0.25
5425,IVOC_G,IVOG,0.25
5426,IVOC_G,IVOG,0.25
5427,IVOC_G,IVOG,0.25
5428,IVOC_G,IVOG,0.25
5429,IVOC_G,IVOG,0.25
5430,IVOC_G,IVOG,0.25
5431,IVOC_G,IVOG,0.25
5432,IVOC_G,IVOG,0.25
5433,IVOC_G,IVOG,0.25
5434,IVOC_G,IVOG,0.25
5435,IVOC_G,IVOG,0.25
5436,IVOC_G,IVOG,0.25
5437,IVOC_G,IVOG,0.25
5438,IVOC_G,IVOG,0.25
5439,IVOC_G,IVOG,0.25
5440,IVOC_G,IVOG,0.25
5441,IVOC_G,IVOG,0.25
5442,IVOC_G,IVOG,0.25
5443,IVOC_G,IVOG,0.25
5444,IVOC_G,IVOG,0.25
5445,IVOC_G,IVOG,0.25
5446,IVOC_G,IVOG,0.25
5447,IVOC_G,IVOG,0.25
5448,IVOC_G,IVOG,0.25
5449,IVOC_G,IVOG,0.25
5450,IVOC_G,IVOG,0.25
5451,IVOC_G,IVOG,0.25
5452,IVOC_G,IVOG,0.25
5453,IVOC_G,IVOG,0.25
5454,IVOC_G,IVOG,0.25
5455,IVOC_G,IVOG,0.25
5456,IVOC_G,IVOG,0.25
5457,IVOC_G,IVOG,0.25
5458,IVOC_G,IVOG,0.25
5459,IVOC_G,IVOG,0.25
5460,IVOC_G,IVOG,0.25
5461,IVOC_G,IVOG,0.25
5462,IVOC_G,IVOG,0.25
5463,IVOC_G,IVOG,0.25
5464,IVOC_G,IVOG,0.25
5465,IVOC_G,IVOG,0.25
5466,IVOC_G,IVOG,0.25
5467,IVOC_G,IVOG,0.25
5468,IVOC_G,IVOG,0.25
5469,IVOC_G,IVOG,0.25
5470,IVOC_G,IVOG,0.25
5471,IVOC_G,IVOG,0.25
5548,IVOC_D,IVOD,0.2
5549,IVOC_D,IVOD,0.2
5550,IVOC_D,IVOD,0.2
5551,IVOC_D,IVOD,0.2
5552,IVOC_D,IVOD,0.2
5553,IVOC_D,IVOD,0.2
5554,IVOC_D,IVOD,0.2
5555,IVOC_D,IVOD,0.2
5556,IVOC_D,IVOD,0.2
5557,IVOC_D,IVOD,0.2
5558,IVOC_F,IVOB,0.2
5559,IVOC_F,IVOB,0.2
5560,IVOC_F,IVOB,0.2
5561,IVOC_F,IVOB,0.2
5562,IVOC_F,IVOB,0.2
5563,IVOC_F,IVOB,0.2
5564,IVOC_F,IVOB,0.2
5618,IVOC_G,IVOG,0.25
5619,IVOC_G,IVOG,0.25
5620,IVOC_G,IVOG,0.25
5621,IVOC_G,IVOG,0.25
5622,IVOC_G,IVOG,0.25
5623,IVOC_G,IVOG,0.25
5624,IVOC_G,IVOG,0.25
5625,IVOC_G,IVOG,0.25
5626,IVOC_G,IVOG,0.25
5627,IVOC_G,IVOG,0.25
5628,IVOC_G,IVOG,0.25
5629,IVOC_G,IVOG,0.25
5630,IVOC_G,IVOG,0.25
5631,IVOC_G,IVOG,0.25
5632,IVOC_G,IVOG,0.25
5633,IVOC_G,IVOG,0.25
5634,IVOC_G,IVOG,0.25
5635,IVOC_G,IVOG,0.25
5636,IVOC_G,IVOG,0.25
5637,IVOC_G,IVOG,0.25
5638,IVOC_G,IVOG,0.25
5639,IVOC_G,IVOG,0.25
5640,IVOC_G,IVOG,0.25
5641,IVOC_G,IVOG,0.25
5642,IVOC_G,IVOG,0.25
5643,IVOC_G,IVOG,0.25
5650,IVOC_F,IVOB,0.07
5677,IVOC_D,IVOD,0.2
5678,IVOC_D,IVOD,0.2
6001,IVOC_G,IVOG,0.25
8743,IVOC_F,IVOB,0.2
8746,IVOC_F,IVOB,0.2
8750,IVOC_G,IVOG,0.25
8750a,IVOC_G,IVOG,0.25
8751,IVOC_G,IVOG,0.25
8751a,IVOC_G,IVOG,0.25
8752,IVOC_G,IVOG,0.25
8756,IVOC_G,IVOG,0.25
8757,IVOC_G,IVOG,0.25
8758,IVOC_G,IVOG,0.25
8759,IVOC_G,IVOG,0.25
8760,IVOC_G,IVOG,0.25
8761,IVOC_G,IVOG,0.25
8774,IVOC_D,IVOD,0.2
8775,IVOC_D,IVOD,0.2
8854,IVOC_G,IVOG,0.25
8855,IVOC_G,IVOG,0.25
8904,IVOC_G,IVOG,0.25
8905,IVOC_G,IVOG,0.25
8906,IVOC_G,IVOG,0.25
8907,IVOC_G,IVOG,0.25
8908,IVOC_G,IVOG,0.25
8909,IVOC_G,IVOG,0.25
8910,IVOC_G,IVOG,0.25
8911,IVOC_G,IVOG,0.25
8912,IVOC_G,IVOG,0.25
8913,IVOC_G,IVOG,0.25
8914,IVOC_G,IVOG,0.25
8915,IVOC_G,IVOG,0.25
8916,IVOC_G,IVOG,0.25
8917,IVOC_G,IVOG,0.25
8918,IVOC_G,IVOG,0.25
8919,IVOC_G,IVOG,0.25
8920,IVOC_G,IVOG,0.25
8921,IVOC_G,IVOG,0.25
8922,IVOC_G,IVOG,0.25
8923,IVOC_G,IVOG,0.25
8924,IVOC_G,IVOG,0.25
8925,IVOC_G,IVOG,0.25
8926,IVOC_G,IVOG,0.25
8927,IVOC_G,IVOG,0.25
